ensembl_gene_id	go_id
854	FBgn0261436	GO:0008892
855	FBgn0261436	GO:0004153
856	FBgn0261436	GO:0016787
857	FBgn0261436	GO:0016810
858	FBgn0261436	GO:0046872
859	FBgn0261436	GO:0005829
860	FBgn0265805	
861	FBgn0034666	GO:0004252
862	FBgn0034666	GO:0005615
863	FBgn0034666	GO:0006508
864	FBgn0034666	GO:0016787
865	FBgn0034666	GO:0008233
866	FBgn0034666	GO:0008236
867	FBti0019800	
868	FBgn0033869	GO:0031012
869	FBgn0033869	GO:0008010
870	FBgn0033869	GO:0062129
871	FBgn0033869	GO:0040003
872	FBgn0033869	GO:0042302
873	FBgn0033869	GO:0005198
874	FBti0062678	
875	FBgn0266929	
876	FBgn0031238	GO:0050660
877	FBgn0031238	GO:0017150
878	FBgn0031238	GO:0003824
879	FBgn0031238	GO:0008033
880	FBgn0031238	GO:0016491
881	FBgn0031238	GO:0002943
882	FBgn0266215	
883	FBgn0037151	GO:0016021
884	FBgn0037151	GO:0016020
885	FBgn0031462	GO:0005524
886	FBgn0031462	GO:0005737
887	FBgn0031462	GO:0005886
888	FBgn0031462	GO:0004743
889	FBgn0031462	GO:0006090
890	FBgn0031462	GO:0006096
891	FBgn0031462	GO:0000287
892	FBgn0031462	GO:0030955
893	FBgn0031462	GO:0016301
894	FBgn0031462	GO:0003824
895	FBgn0031462	GO:0000166
896	FBgn0031462	GO:0016740
897	FBgn0031462	GO:0016310
898	FBgn0031462	GO:0046872
899	FBti0063161	
900	FBgn0036242	
901	FBti0059679	
902	FBgn0032744	GO:0005743
903	FBgn0032744	GO:0005739
904	FBgn0032744	GO:0071632
905	FBgn0032744	GO:0007630
906	FBgn0032744	GO:0034551
907	FBgn0032744	GO:0005515
908	FBgn0033192	GO:0004252
909	FBgn0033192	GO:0006508
910	FBgn0033192	GO:0005044
911	FBgn0033192	GO:0016020
912	FBgn0033192	GO:0005515
913	FBgn0033192	GO:0016787
914	FBgn0033192	GO:0008233
915	FBgn0033192	GO:0008236
916	FBgn0033192	GO:0006897
917	FBti0061826	
918	FBti0060432	
919	FBti0063843	
920	FBti0019805	
921	FBgn0013699	
922	FBgn0010314	GO:0019901
923	FBgn0010314	GO:0007143
924	FBgn0010314	GO:0019005
925	FBgn0010314	GO:0051301
926	FBgn0010314	GO:0007346
927	FBgn0010314	GO:0006468
928	FBgn0010314	GO:0007144
929	FBgn0010314	GO:0042393
930	FBgn0010314	GO:0035186
931	FBgn0010314	GO:0051225
932	FBgn0010314	GO:0007057
933	FBgn0010314	GO:0061575
934	FBgn0010314	GO:0007488
935	FBgn0010314	GO:0043130
936	FBgn0010314	GO:0045737
937	FBgn0010314	GO:0031145
938	FBgn0010314	GO:0000307
939	FBgn0010314	GO:0007049
940	FBgn0010314	GO:0016538
941	FBgn0010314	GO:0005515
942	FBgn0010314	GO:0050790
943	FBti0063117	
944	FBgn0262378	
945	FBgn0038814	GO:0016021
946	FBgn0038814	GO:0060271
947	FBgn0038814	GO:0010826
948	FBgn0038814	GO:0036038
949	FBgn0038814	GO:0016020
950	FBgn0038814	GO:0035869
951	FBti0060993	
952	FBgn0259918	GO:0016021
953	FBgn0259918	GO:0033583
954	FBgn0259918	GO:0016028
955	FBgn0259918	GO:0009416
956	FBgn0259918	GO:0016057
957	FBgn0259918	GO:0005246
958	FBgn0259918	GO:0016027
959	FBgn0259918	GO:0016020
960	FBgn0259918	GO:0005515
961	FBgn0033594	
962	FBgn0027496	GO:0006890
963	FBgn0027496	GO:0030126
964	FBgn0027496	GO:0005198
965	FBgn0027496	GO:0015031
966	FBgn0027496	GO:0006891
967	FBgn0027496	GO:0006888
968	FBgn0027496	GO:0019028
969	FBgn0027496	GO:0000139
970	FBgn0027496	GO:0005515
971	FBgn0027496	GO:0016020
972	FBgn0027496	GO:0005737
973	FBgn0027496	GO:0031410
974	FBgn0027496	GO:0016192
975	FBgn0027496	GO:0005794
976	FBgn0263503	
977	FBgn0267081	
978	FBgn0030616	GO:0002181
979	FBgn0030616	GO:0003735
980	FBgn0030616	GO:0003723
981	FBgn0030616	GO:0046872
982	FBgn0030616	GO:0022625
983	FBgn0030616	GO:0019843
984	FBgn0030616	GO:0006412
985	FBgn0030616	GO:0005840
986	FBgn0030616	GO:0022626
987	FBgn0265575	GO:0016021
988	FBgn0265575	GO:0005887
989	FBgn0265575	GO:0015031
990	FBgn0265575	GO:0022857
991	FBgn0265575	GO:0016020
992	FBgn0265575	GO:0071916
993	FBgn0265575	GO:0035442
994	FBgn0265575	GO:0035673
995	FBgn0265575	GO:0005427
996	FBgn0265575	GO:0030670
997	FBgn0265575	GO:0006857
998	FBgn0265575	GO:0055085
999	FBgn0265575	GO:0015833
1000	FBgn0265575	GO:0035672
1001	FBgn0286871	
1002	FBgn0058298	
1003	FBgn0267809	
1004	FBgn0001987	GO:0005887
1005	FBgn0001987	GO:0009986
1006	FBgn0001987	GO:0005886
1007	FBgn0001987	GO:0035151
1008	FBgn0001987	GO:0019991
1009	FBgn0001987	GO:0045202
1010	FBgn0001987	GO:0038023
1011	FBgn0001987	GO:0048515
1012	FBgn0001987	GO:0080030
1013	FBgn0001987	GO:1903688
1014	FBgn0001987	GO:0061343
1015	FBgn0001987	GO:0097104
1016	FBgn0001987	GO:0061689
1017	FBgn0001987	GO:0048488
1018	FBgn0001987	GO:0097105
1019	FBgn0001987	GO:0098793
1020	FBgn0001987	GO:0042043
1021	FBgn0001987	GO:0050804
1022	FBgn0001987	GO:0008039
1023	FBgn0001987	GO:0035321
1024	FBgn0001987	GO:0008065
1025	FBgn0001987	GO:0007268
1026	FBgn0001987	GO:0007158
1027	FBgn0001987	GO:0005918
1028	FBgn0001987	GO:0016020
1029	FBgn0001987	GO:0016021
1030	FBgn0001987	GO:0016787
1031	FBgn0001987	GO:0052689
1032	FBgn0001987	GO:0016328
1033	FBgn0001987	GO:0030513
1034	FBgn0267072	
1035	FBgn0052160	
1036	FBgn0038279	GO:0007169
1037	FBgn0038279	GO:0018108
1038	FBgn0038279	GO:0005615
1039	FBgn0038279	GO:0042594
1040	FBgn0038279	GO:0046627
1041	FBgn0038279	GO:0040015
1042	FBgn0038279	GO:0016740
1043	FBgn0038279	GO:0005520
1044	FBgn0038279	GO:0005515
1045	FBgn0038279	GO:0016020
1046	FBgn0038279	GO:0016021
1047	FBgn0038279	GO:0000166
1048	FBgn0038279	GO:0005524
1049	FBgn0038279	GO:0016301
1050	FBgn0038279	GO:0016310
1051	FBgn0038279	GO:0004672
1052	FBgn0038279	GO:0006468
1053	FBgn0038279	GO:0004713
1054	FBgn0038279	GO:0004714
1055	FBgn0038279	GO:0009653
1056	FBgn0038279	GO:0071944
1057	FBgn0038279	GO:0048513
1058	FBgn0031306	
1059	FBgn0033703	GO:0003674
1060	FBgn0033703	GO:0008150
1061	FBgn0033703	GO:0005575
1062	FBgn0086037	
1063	FBgn0035949	
1064	FBgn0260469	
1065	FBgn0037625	GO:0003674
1066	FBgn0037625	GO:0008150
1067	FBgn0037625	GO:0005575
1068	FBti0060204	
1069	RR48345_transposable_element	
1070	FBti0062517	
1071	FBgn0025807	GO:0005634
1072	FBgn0025807	GO:0031965
1073	FBgn0025807	GO:0000076
1074	FBgn0025807	GO:0071479
1075	FBgn0025807	GO:0031573
1076	FBgn0025807	GO:0030896
1077	FBgn0025807	GO:0008408
1078	FBgn0025807	GO:0006281
1079	FBgn0025807	GO:0000077
1080	FBgn0025807	GO:0005515
1081	FBgn0025807	GO:0090305
1082	FBgn0264501	
1083	FBgn0028421	GO:0030951
1084	FBgn0028421	GO:0005871
1085	FBgn0028421	GO:1905515
1086	FBgn0028421	GO:0007605
1087	FBgn0028421	GO:0035869
1088	FBgn0028421	GO:0007608
1089	FBgn0028421	GO:1904115
1090	FBgn0028421	GO:0019894
1091	FBgn0028421	GO:0008089
1092	FBgn0028421	GO:0005930
1093	FBgn0028421	GO:0007018
1094	FBgn0028421	GO:0016939
1095	FBgn0028421	GO:0044782
1096	FBgn0028421	GO:0005515
1097	FBgn0028421	GO:0016021
1098	FBgn0028421	GO:0016020
1099	FBgn0028421	GO:0090263
1100	FBti0062199	
1101	FBti0063446	
1102	FBgn0001108	GO:0030424
1103	FBgn0001108	GO:0005634
1104	FBgn0001108	GO:0005737
1105	FBgn0001108	GO:0035371
1106	FBgn0001108	GO:0000278
1107	FBgn0001108	GO:0031122
1108	FBgn0001108	GO:0000922
1109	FBgn0001108	GO:0000776
1110	FBgn0001108	GO:0008017
1111	FBgn0001108	GO:0005813
1112	FBgn0001108	GO:0000132
1113	FBgn0001108	GO:0006886
1114	FBgn0001108	GO:0005828
1115	FBgn0001108	GO:0042051
1116	FBgn0001108	GO:0030286
1117	FBgn0001108	GO:0051010
1118	FBgn0001108	GO:0003774
1119	FBgn0001108	GO:0007097
1120	FBgn0001108	GO:0005875
1121	FBgn0001108	GO:0051225
1122	FBgn0001108	GO:1904115
1123	FBgn0001108	GO:0030496
1124	FBgn0001108	GO:0051256
1125	FBgn0001108	GO:1990049
1126	FBgn0001108	GO:0048675
1127	FBgn0001108	GO:0048489
1128	FBgn0001108	GO:0007349
1129	FBgn0001108	GO:0005876
1130	FBgn0001108	GO:0001709
1131	FBgn0001108	GO:0051299
1132	FBgn0001108	GO:0051642
1133	FBgn0001108	GO:0051383
1134	FBgn0001108	GO:0001751
1135	FBgn0001108	GO:0016330
1136	FBgn0001108	GO:0001754
1137	FBgn0001108	GO:0070840
1138	FBgn0001108	GO:0008090
1139	FBgn0001108	GO:0042052
1140	FBgn0001108	GO:0034501
1141	FBgn0001108	GO:0050772
1142	FBgn0001108	GO:0045505
1143	FBgn0001108	GO:0048491
1144	FBgn0001108	GO:0019896
1145	FBgn0001108	GO:0045198
1146	FBgn0001108	GO:0035149
1147	FBgn0001108	GO:0061670
1148	FBgn0001108	GO:0051028
1149	FBgn0001108	GO:0031616
1150	FBgn0001108	GO:0035011
1151	FBgn0001108	GO:0061176
1152	FBgn0001108	GO:0005818
1153	FBgn0001108	GO:0005856
1154	FBgn0001108	GO:0005874
1155	FBgn0011741	GO:0005634
1156	FBgn0011741	GO:0005737
1157	FBgn0011741	GO:0003682
1158	FBgn0011741	GO:0005856
1159	FBgn0011741	GO:0006338
1160	FBgn0011741	GO:0043486
1161	FBgn0011741	GO:0000785
1162	FBgn0011741	GO:0000812
1163	FBgn0011741	GO:0031491
1164	FBgn0011741	GO:0070828
1165	FBgn0011741	GO:0005654
1166	FBgn0053093	GO:0046872
1167	FBgn0053093	GO:0016491
1168	FBgn0053093	GO:0031418
1169	FBti0062189	
1170	FBgn0032169	GO:0005634
1171	FBgn0032169	GO:0003676
1172	FBgn0032169	GO:0046872
1173	FBgn0032169	GO:0003677
1174	FBgn0032169	GO:0045892
1175	FBgn0032169	GO:0003700
1176	FBgn0032169	GO:0000978
1177	FBgn0032169	GO:0006357
1178	FBgn0032169	GO:0000981
1179	FBgn0263647	GO:0003674
1180	FBgn0263647	GO:0008150
1181	FBgn0263647	GO:0005575
1182	FBgn0035642	GO:0016405
1183	FBgn0035642	GO:0001676
1184	FBgn0035642	GO:0046949
1185	FBgn0035642	GO:0004467
1186	FBgn0265755	
1187	FBti0059639	
1188	FBgn0033140	GO:0016021
1189	FBgn0033140	GO:0016020
1190	FBgn0033140	GO:0005737
1191	FBgn0033140	GO:0007018
1192	FBgn0033140	GO:0045505
1193	FBgn0033140	GO:0005868
1194	FBgn0014032	GO:0016491
1195	FBgn0014032	GO:0004757
1196	FBgn0014032	GO:0006729
1197	FBgn0030716	GO:0005515
1198	FBgn0030716	GO:0003674
1199	FBgn0030716	GO:0008150
1200	FBgn0030716	GO:0005575
1201	FBgn0028663	GO:0016021
1202	FBgn0028663	GO:0046961
1203	FBgn0028663	GO:0000220
1204	FBgn0028663	GO:1902600
1205	FBgn0028663	GO:0015078
1206	FBgn0028663	GO:0055085
1207	FBgn0028663	GO:0016787
1208	FBgn0028663	GO:0033181
1209	FBgn0028663	GO:0033179
1210	FBgn0028663	GO:0016020
1211	FBgn0028663	GO:0006811
1212	FBti0019436	
1213	FBgn0051579	
1214	FBgn0030623	GO:0005634
1215	FBgn0030623	GO:0005737
1216	FBgn0030623	GO:0003723
1217	FBgn0030623	GO:0005615
1218	FBgn0030623	GO:0032504
1219	FBgn0030623	GO:0050790
1220	FBgn0030623	GO:0019888
1221	FBgn0030623	GO:0019953
1222	FBgn0027574	
1223	FBgn0027574	GO:0005730
1224	FBgn0027574	GO:0006334
1225	FBgn0027574	GO:0003677
1226	FBgn0027574	GO:0006355
1227	FBgn0027574	GO:0042393
1228	FBgn0027574	GO:0043486
1229	FBgn0027574	GO:0010847
1230	FBgn0027574	GO:0003674
1231	FBgn0027574	GO:0008150
1232	FBgn0027574	GO:0005575
1233	FBgn0000546	GO:0005634
1234	FBgn0000546	GO:0003677
1235	FBgn0000546	GO:0006355
1236	FBgn0000546	GO:0003700
1237	FBgn0000546	GO:0043565
1238	FBgn0000546	GO:0008270
1239	FBgn0000546	GO:0035100
1240	FBgn0000546	GO:0004879
1241	FBgn0000546	GO:0035076
1242	FBgn0000546	GO:0046872
1243	FBgn0000546	GO:0030425
1244	FBgn0000546	GO:0016319
1245	FBgn0000546	GO:0046982
1246	FBgn0000546	GO:0042803
1247	FBgn0000546	GO:0045944
1248	FBgn0000546	GO:0005737
1249	FBgn0000546	GO:0048477
1250	FBgn0000546	GO:0000122
1251	FBgn0000546	GO:0045892
1252	FBgn0000546	GO:0007443
1253	FBgn0000546	GO:0000976
1254	FBgn0000546	GO:0000977
1255	FBgn0000546	GO:0045893
1256	FBgn0000546	GO:0070491
1257	FBgn0000546	GO:0006629
1258	FBgn0000546	GO:0007476
1259	FBgn0000546	GO:0006357
1260	FBgn0000546	GO:0000981
1261	FBgn0000546	GO:0006914
1262	FBgn0000546	GO:0035071
1263	FBgn0000546	GO:0005700
1264	FBgn0000546	GO:0048813
1265	FBgn0000546	GO:0048738
1266	FBgn0000546	GO:0040003
1267	FBgn0000546	GO:0008340
1268	FBgn0000546	GO:0010506
1269	FBgn0000546	GO:0007488
1270	FBgn0000546	GO:0038023
1271	FBgn0000546	GO:0008362
1272	FBgn0000546	GO:0043457
1273	FBgn0000546	GO:0042220
1274	FBgn0000546	GO:0035297
1275	FBgn0000546	GO:0090575
1276	FBgn0000546	GO:0035188
1277	FBgn0000546	GO:0008258
1278	FBgn0000546	GO:0045938
1279	FBgn0000546	GO:0007422
1280	FBgn0000546	GO:0030154
1281	FBgn0000546	GO:0007155
1282	FBgn0000546	GO:0035073
1283	FBgn0000546	GO:0005102
1284	FBgn0000546	GO:0001046
1285	FBgn0000546	GO:0035180
1286	FBgn0000546	GO:0008232
1287	FBgn0000546	GO:0007616
1288	FBgn0000546	GO:0008231
1289	FBgn0000546	GO:0008134
1290	FBgn0000546	GO:0035075
1291	FBgn0000546	GO:0007291
1292	FBgn0000546	GO:0035206
1293	FBgn0000546	GO:0016322
1294	FBgn0000546	GO:1904799
1295	FBgn0000546	GO:0007552
1296	FBgn0000546	GO:0001225
1297	FBgn0000546	GO:0002164
1298	FBgn0000546	GO:0035053
1299	FBgn0000546	GO:0008230
1300	FBgn0000546	GO:0010002
1301	FBgn0000546	GO:0040034
1302	FBgn0000546	GO:0007281
1303	FBgn0000546	GO:0035072
1304	FBgn0000546	GO:0007390
1305	FBgn0000546	GO:0042632
1306	FBgn0000546	GO:0035193
1307	FBgn0000546	GO:0007298
1308	FBgn0000546	GO:0007468
1309	FBgn0000546	GO:0001228
1310	FBgn0000546	GO:1904801
1311	FBgn0000546	GO:0055088
1312	FBgn0000546	GO:0006911
1313	FBgn0000546	GO:0018990
1314	FBgn0000546	GO:0008544
1315	FBgn0000546	GO:0043065
1316	FBgn0000546	GO:0005496
1317	FBgn0000546	GO:0000978
1318	FBgn0000546	GO:0005515
1319	FBgn0000546	GO:0001223
1320	FBgn0000546	GO:0001222
1321	FBgn0000546	GO:0140297
1322	FBgn0045852	
1323	FBgn0045852	GO:0005634
1324	FBgn0045852	GO:0046872
1325	FBgn0045852	GO:0003677
1326	FBgn0045852	GO:0010468
1327	FBgn0045852	GO:0006355
1328	FBgn0045852	GO:0003700
1329	FBgn0045852	GO:0048813
1330	FBgn0045852	GO:0050773
1331	FBgn0045852	GO:0014017
1332	FBgn0045852	GO:0008285
1333	FBgn0045852	GO:0007219
1334	FBgn0045852	GO:0046974
1335	FBgn0045852	GO:0000978
1336	FBgn0045852	GO:0006357
1337	FBgn0045852	GO:0001228
1338	FBgn0045852	GO:0045944
1339	FBgn0045852	GO:0030154
1340	FBgn0045852	GO:0016571
1341	FBgn0045852	GO:0043229
1342	FBgn0002930	GO:0005615
1343	FBgn0002930	GO:1900004
1344	FBgn0002930	GO:0045751
1345	FBgn0002930	GO:0004867
1346	FBgn0002930	GO:0010951
1347	FBgn0002930	GO:0045861
1348	FBgn0002930	GO:0009620
1349	FBgn0002930	GO:0045824
1350	FBgn0002930	GO:0005576
1351	FBgn0002930	GO:0030414
1352	FBgn0002930	GO:0010466
1353	FBgn0260746	GO:0005773
1354	FBgn0260746	GO:0005975
1355	FBgn0260746	GO:0004565
1356	FBgn0260746	GO:0004553
1357	FBgn0260746	GO:0016787
1358	FBgn0260746	GO:0008152
1359	FBgn0260746	GO:0016798
1360	FBgn0037930	GO:0012505
1361	FBgn0037930	GO:0003755
1362	FBgn0037930	GO:0000413
1363	FBgn0037930	GO:0061077
1364	FBgn0037930	GO:0016853
1365	FBgn0037930	GO:0005528
1366	FBgn0053552	GO:0005634
1367	FBgn0053552	GO:0008270
1368	FBgn0053552	GO:0004842
1369	FBgn0053552	GO:0016567
1370	FBgn0053552	GO:0036297
1371	FBgn0053552	GO:0061630
1372	FBgn0053552	GO:0046872
1373	FBgn0038709	
1374	FBgn0052185	GO:0005615
1375	FBgn0052185	GO:0005576
1376	FBgn0052185	GO:0050830
1377	FBgn0052185	GO:0006959
1378	FBgn0052185	GO:0050829
1379	FBgn0052185	GO:0003674
1380	FBti0020435	
1381	FBti0062233	
1382	FBti0063940	
1383	FBgn0050277	GO:0005887
1384	FBgn0050277	GO:0022857
1385	FBgn0050277	GO:0016020
1386	FBgn0050277	GO:0055085
1387	FBgn0050277	GO:0043252
1388	FBgn0050277	GO:0022804
1389	FBgn0050277	GO:0071702
1390	FBgn0050277	GO:0015347
1391	FBgn0050277	GO:0005515
1392	FBgn0050277	GO:0016021
1393	FBgn0050277	GO:0006811
1394	FBgn0050277	GO:0005886
1395	FBgn0027095	GO:0005615
1396	FBgn0027095	GO:0012505
1397	FBgn0027095	GO:0045202
1398	FBgn0027095	GO:0005576
1399	FBgn0027095	GO:0001963
1400	FBgn0027095	GO:0031175
1401	FBgn0027095	GO:0042417
1402	FBgn0027095	GO:0071542
1403	FBgn0027095	GO:0005783
1404	FBgn0027095	GO:0070050
1405	FBgn0031231	GO:0003735
1406	FBgn0031231	GO:0006412
1407	FBgn0031231	GO:0015934
1408	FBgn0031231	GO:0005762
1409	FBgn0031231	GO:0032543
1410	FBgn0031231	GO:1990904
1411	FBgn0031231	GO:0042254
1412	FBgn0031231	GO:0005739
1413	FBgn0031231	GO:0005840
1414	RR41993_transposable_element	
1415	FBgn0028645	GO:0005887
1416	FBgn0028645	GO:0007157
1417	FBgn0028645	GO:0008045
1418	FBgn0028645	GO:0003674
1419	FBgn0034459	GO:0005524
1420	FBgn0034459	GO:0015631
1421	FBgn0034459	GO:0005929
1422	FBgn0034459	GO:0018094
1423	FBgn0034459	GO:0070735
1424	FBgn0034459	GO:0000226
1425	FBgn0034459	GO:0018095
1426	FBgn0034459	GO:0070740
1427	FBgn0034459	GO:0006464
1428	FBgn0034459	GO:0016874
1429	FBgn0032363	GO:0007298
1430	FBgn0032363	GO:0045177
1431	FBgn0032363	GO:0005515
1432	FBgn0032363	GO:0005886
1433	FBgn0032363	GO:0035331
1434	FBgn0031875	GO:0000790
1435	FBgn0031875	GO:0003682
1436	FBgn0031875	GO:0051301
1437	FBgn0031875	GO:0007049
1438	FBgn0031875	GO:0006261
1439	FBgn0031875	GO:0005634
1440	FBgn0031875	GO:0006260
1441	FBgn0036207	GO:0003755
1442	FBgn0036207	GO:0071013
1443	FBgn0036207	GO:0000413
1444	FBgn0036207	GO:0000398
1445	FBgn0036207	GO:0071011
1446	FBgn0036207	GO:0006457
1447	FBgn0036207	GO:0016853
1448	FBgn0052438	GO:0005524
1449	FBgn0052438	GO:0005634
1450	FBgn0052438	GO:0006281
1451	FBgn0052438	GO:0006974
1452	FBgn0052438	GO:0007062
1453	FBgn0052438	GO:0031000
1454	FBgn0052438	GO:0030915
1455	FBgn0052438	GO:0003684
1456	FBgn0052438	GO:0016887
1457	FBgn0052438	GO:0000724
1458	FBgn0052438	GO:0000166
1459	FBgn0052438	GO:0016787
1460	FBti0018982	
1461	FBgn0267292	
1462	FBgn0052189	GO:0003674
1463	FBgn0052189	GO:0008150
1464	FBgn0052189	GO:0005575
1465	FBgn0030385	GO:0016021
1466	FBgn0030385	GO:0050909
1467	FBgn0030385	GO:0015276
1468	FBgn0030385	GO:0009593
1469	FBgn0030385	GO:0016020
1470	FBgn0030385	GO:0034220
1471	FBtr0309605_df_nrg	
1472	FBgn0046793	GO:0016853
1473	FBgn0036428	GO:0048149
1474	FBgn0036428	GO:0000164
1475	FBgn0036428	GO:0005977
1476	FBgn0036428	GO:0008157
1477	FBgn0036428	GO:0005979
1478	FBgn0036428	GO:0070873
1479	FBgn0036428	GO:2001069
1480	FBgn0036428	GO:0005515
1481	FBgn0036428	GO:0005975
1482	FBgn0034631	GO:0005730
1483	FBgn0034631	GO:0042790
1484	FBgn0034631	GO:0005668
1485	FBgn0034631	GO:0003674
1486	FBgn0034631	GO:0005515
1487	FBgn0265694	
1488	FBgn0265810	
1489	FBgn0032067	GO:0046872
1490	FBgn0032067	GO:0005774
1491	FBgn0032067	GO:0005975
1492	FBgn0032067	GO:0030246
1493	FBgn0032067	GO:0004559
1494	FBgn0032067	GO:0006013
1495	FBgn0032067	GO:0003824
1496	FBgn0032067	GO:0016787
1497	FBgn0032067	GO:0008152
1498	FBgn0032067	GO:0016798
1499	FBgn0032067	GO:0005764
1500	FBgn0032067	GO:0071704
1501	FBtr0304366_df_nrg	
1502	FBgn0051450	GO:0003735
1503	FBgn0051450	GO:0006412
1504	FBgn0051450	GO:0005840
1505	FBgn0051450	GO:0032543
1506	FBgn0051450	GO:0005763
1507	FBgn0051450	GO:0070181
1508	FBti0020224	
1509	FBgn0263035	GO:0003674
1510	FBgn0263035	GO:0008150
1511	FBgn0263035	GO:0005575
1512	FBgn0028979	GO:0005634
1513	FBgn0028979	GO:0046872
1514	FBgn0028979	GO:0003677
1515	FBgn0028979	GO:0010468
1516	FBgn0028979	GO:0003682
1517	FBgn0028979	GO:0000122
1518	FBgn0028979	GO:0048749
1519	FBgn0028979	GO:0006357
1520	FBgn0028979	GO:0061330
1521	FBgn0028979	GO:0007380
1522	FBgn0028979	GO:0048730
1523	FBgn0028979	GO:0000981
1524	FBti0019221	
1525	FBgn0034392	GO:0016021
1526	FBgn0034392	GO:0005886
1527	FBgn0034392	GO:0006820
1528	FBgn0034392	GO:0022857
1529	FBgn0034392	GO:0055085
1530	FBgn0034392	GO:0016020
1531	FBgn0032030	GO:0003682
1532	FBgn0032030	GO:0051568
1533	FBgn0032030	GO:0048188
1534	FBgn0032030	GO:0035097
1535	FBgn0032030	GO:0080182
1536	FBgn0032030	GO:0005515
1537	FBgn0032030	GO:0005634
1538	FBgn0032030	GO:0006807
1539	FBgn0032030	GO:0032785
1540	FBgn0032030	GO:0044238
1541	FBgn0032030	GO:0043170
1542	FBgn0032030	GO:0071027
1543	FBgn0032626	GO:0009966
1544	FBgn0032626	GO:0043666
1545	FBgn0032626	GO:0004864
1546	FBgn0032626	GO:0043086
1547	FBgn0052570	GO:0031012
1548	FBgn0052570	GO:0040003
1549	FBgn0052570	GO:0005214
1550	FBgn0052570	GO:0010171
1551	FBti0060282	
1552	FBgn0038774	GO:0003779
1553	FBgn0038774	GO:0031032
1554	FBgn0038774	GO:0005515
1555	FBgn0038774	GO:0005856
1556	FBgn0266824	
1557	FBgn0050291	GO:0005634
1558	FBgn0050291	GO:0005737
1559	FBgn0050291	GO:0012505
1560	FBgn0050291	GO:0007346
1561	FBgn0050291	GO:0000079
1562	FBgn0050291	GO:0003674
1563	FBgn0025638	GO:0005634
1564	FBgn0025638	GO:0005829
1565	FBgn0025638	GO:0019005
1566	FBgn0025638	GO:0006511
1567	FBgn0025638	GO:0008270
1568	FBgn0025638	GO:0006508
1569	FBgn0025638	GO:0046627
1570	FBgn0025638	GO:1904801
1571	FBgn0025638	GO:0016567
1572	FBgn0025638	GO:0061630
1573	FBgn0025638	GO:0008283
1574	FBgn0025638	GO:0032436
1575	FBgn0025638	GO:0007224
1576	FBgn0025638	GO:0031463
1577	FBgn0025638	GO:0080008
1578	FBgn0025638	GO:0097602
1579	FBgn0025638	GO:0045879
1580	FBgn0025638	GO:0090090
1581	FBgn0025638	GO:0031461
1582	FBgn0025638	GO:0031462
1583	FBgn0025638	GO:0005737
1584	FBgn0025638	GO:0046872
1585	FBgn0025638	GO:0005515
1586	FBgn0025638	GO:0016032
1587	FBgn0025638	GO:0061663
1588	FBgn0025638	GO:0045116
1589	FBti0061750	
1590	FBgn0037794	GO:0005634
1591	FBgn0037794	GO:0010468
1592	FBgn0037794	GO:0045892
1593	FBgn0037794	GO:0008270
1594	FBgn0037794	GO:0045944
1595	FBgn0039229	GO:0005634
1596	FBgn0039229	GO:0043565
1597	FBgn0039229	GO:0006357
1598	FBgn0039229	GO:0003729
1599	FBgn0039229	GO:0005654
1600	FBgn0039229	GO:0016363
1601	FBgn0039229	GO:0000381
1602	FBgn0039229	GO:0050684
1603	FBgn0039229	GO:0003676
1604	FBgn0039229	GO:0003723
1605	FBgn0065064	
1606	FBgn0017482	GO:0005739
1607	FBgn0017482	GO:0046872
1608	FBgn0017482	GO:0016491
1609	FBgn0017482	GO:0004022
1610	FBgn0017482	GO:0047988
1611	FBgn0017482	GO:0006539
1612	FBgn0031675	GO:0005515
1613	FBgn0031675	GO:0005737
1614	FBgn0266304	
1615	FBgn0264502	GO:0005737
1616	FBgn0264502	GO:0030036
1617	FBgn0264502	GO:0003674
1618	FBgn0264502	GO:0008150
1619	FBgn0264502	GO:0005575
1620	FBgn0032348	GO:0046872
1621	FBgn0032348	GO:0043044
1622	FBgn0032348	GO:0045893
1623	FBgn0032348	GO:0042393
1624	FBgn0032348	GO:0008237
1625	FBgn0032348	GO:0016514
1626	FBgn0032348	GO:0070122
1627	FBgn0032348	GO:0005515
1628	FBgn0032348	GO:0003674
1629	FBgn0032348	GO:0008150
1630	FBgn0032348	GO:0005575
1631	FBgn0032348	GO:0016787
1632	FBgn0032348	GO:0008233
1633	FBgn0032348	GO:0006508
1634	FBgn0032348	GO:0140492
1635	FBgn0032973	GO:0005615
1636	FBgn0032973	GO:0006629
1637	FBgn0032973	GO:0016042
1638	FBgn0032973	GO:0080030
1639	FBgn0032973	GO:0016298
1640	FBgn0032973	GO:0004806
1641	FBgn0032973	GO:0005575
1642	FBgn0032973	GO:0016787
1643	FBgn0032973	GO:0005576
1644	FBgn0032973	GO:0052689
1645	FBti0063469	
1646	FBgn0013772	GO:0012505
1647	FBgn0013772	GO:0031000
1648	FBgn0013772	GO:0009055
1649	FBgn0013772	GO:0017143
1650	FBgn0013772	GO:0005506
1651	FBgn0013772	GO:0048252
1652	FBgn0013772	GO:0020037
1653	FBgn0013772	GO:0018685
1654	FBgn0013772	GO:0005789
1655	FBgn0013772	GO:0004497
1656	FBgn0013772	GO:0016705
1657	FBgn0013772	GO:0016020
1658	FBgn0013772	GO:0016021
